Date,Open,High,Low,Close,Adj. Close,Volume
2016-11-22,2201.56,2204.80,2194.51,2202.94,2202.94,3960520000
2016-11-21,2186.43,2198.70,2186.43,2198.18,2198.18,3611500000
2016-11-18,2186.85,2189.89,2180.38,2181.90,2181.90,3580900000
2016-11-17,2178.61,2188.06,2176.65,2187.12,2187.12,3811730000
2016-11-16,2177.53,2179.22,2172.20,2176.94,2176.94,3847900000
2016-11-15,2168.29,2180.84,2166.38,2180.39,2180.39,4548110000
2016-11-14,2165.64,2171.36,2156.08,2164.20,2164.20,5373670000
2016-11-11,2162.71,2165.92,2152.49,2164.45,2164.45,4993990000
2016-11-10,2167.49,2182.30,2151.17,2167.48,2167.48,6458450000
2016-11-09,2131.56,2170.10,2125.35,2163.26,2163.26,6267590000
2016-11-08,2129.92,2146.87,2123.56,2139.56,2139.56,3921850000
2016-11-07,2100.59,2132.00,2100.59,2131.52,2131.52,3739720000
2016-11-04,2083.79,2099.07,2083.79,2085.18,2085.18,3841910000
2016-11-03,2098.80,2102.56,2085.23,2088.66,2088.66,3892100000
2016-11-02,2109.43,2111.76,2094.00,2097.94,2097.94,4289120000
2016-11-01,2128.68,2131.45,2097.85,2111.72,2111.72,4539190000
2016-10-31,2129.78,2133.25,2125.53,2126.15,2126.15,3926560000
2016-10-28,2132.23,2140.72,2119.36,2126.41,2126.41,4028270000
2016-10-27,2144.06,2147.13,2132.52,2133.04,2133.04,4209400000
2016-10-26,2136.97,2145.73,2131.59,2139.43,2139.43,3778120000
2016-10-25,2149.72,2151.44,2141.93,2143.16,2143.16,3756200000
2016-10-24,2148.50,2154.79,2146.91,2151.33,2151.33,3359950000
2016-10-21,2139.43,2142.63,2130.09,2141.16,2141.16,3456390000
2016-10-20,2142.51,2147.18,2133.44,2141.34,2141.34,3339320000
2016-10-19,2140.81,2148.44,2138.15,2144.29,2144.29,3364990000
2016-10-18,2138.31,2144.38,2135.49,2139.60,2139.60,3172940000
2016-10-17,2132.95,2135.61,2124.43,2126.50,2126.50,2832440000
2016-10-14,2139.68,2149.19,2132.98,2132.98,2132.98,3187910000
2016-10-13,2130.26,2138.19,2114.72,2132.55,2132.55,3538030000
2016-10-12,2137.67,2145.36,2132.77,2139.18,2139.18,2959510000
2016-10-11,2161.35,2161.56,2128.84,2136.73,2136.73,3393060000
2016-10-10,2160.39,2169.60,2160.39,2163.66,2163.66,2881970000
2016-10-07,2164.19,2165.86,2144.85,2153.74,2153.74,3578770000
2016-10-06,2158.22,2162.93,2150.28,2160.77,2160.77,3438040000
2016-10-05,2155.15,2163.95,2155.15,2159.73,2159.73,3883710000
2016-10-04,2163.37,2165.46,2144.01,2150.49,2150.49,3716100000
2016-10-03,2164.33,2164.41,2154.77,2161.20,2161.20,3113850000
2016-09-30,2156.51,2175.30,2156.51,2168.27,2168.27,4158800000
2016-09-29,2168.90,2172.67,2145.20,2151.13,2151.13,4215620000
2016-09-28,2161.85,2172.40,2151.79,2171.37,2171.37,3860390000
2016-09-27,2146.04,2161.13,2141.55,2159.93,2159.93,3414090000
2016-09-26,2158.54,2158.54,2145.04,2146.10,2146.10,3199910000
2016-09-23,2173.29,2173.75,2163.97,2164.69,2164.69,3289860000
2016-09-22,2170.94,2179.99,2170.94,2177.18,2177.18,3523860000
2016-09-21,2144.58,2165.11,2139.57,2163.12,2163.12,3685450000
2016-09-20,2145.94,2150.80,2139.17,2139.76,2139.76,3117380000
2016-09-19,2143.99,2153.61,2135.91,2139.12,2139.12,3141820000
2016-09-16,2146.48,2146.48,2131.20,2139.16,2139.16,5014360000
2016-09-15,2125.36,2151.31,2122.36,2147.26,2147.26,3373720000
2016-09-14,2127.86,2141.33,2119.90,2125.77,2125.77,3664100000
2016-09-13,2150.47,2150.47,2120.27,2127.02,2127.02,4141670000
2016-09-12,2120.86,2163.30,2119.12,2159.04,2159.04,4010480000
2016-09-09,2169.08,2169.08,2127.81,2127.81,2127.81,4233960000
2016-09-08,2182.76,2184.94,2177.49,2181.30,2181.30,3727840000
2016-09-07,2185.17,2187.87,2179.07,2186.16,2186.16,3319420000
2016-09-06,2181.61,2186.57,2175.10,2186.48,2186.48,3447650000
2016-09-02,2177.49,2184.87,2173.59,2179.98,2179.98,3091120000
2016-09-01,2171.33,2173.56,2157.09,2170.86,2170.86,3392120000
2016-08-31,2173.56,2173.79,2161.35,2170.95,2170.95,3766390000
2016-08-30,2179.45,2182.27,2170.41,2176.12,2176.12,3006800000
2016-08-29,2170.19,2183.48,2170.19,2180.38,2180.38,2654780000
2016-08-26,2175.10,2187.94,2160.39,2169.04,2169.04,3342340000
2016-08-25,2173.29,2179.00,2169.74,2172.47,2172.47,2969310000
2016-08-24,2185.09,2186.66,2171.25,2175.44,2175.44,3148280000
2016-08-23,2187.81,2193.42,2186.80,2186.90,2186.90,3041490000
2016-08-22,2181.58,2185.15,2175.96,2182.64,2182.64,2777550000
2016-08-19,2184.24,2185.00,2175.13,2183.87,2183.87,3084800000
2016-08-18,2181.90,2187.03,2180.46,2187.02,2187.02,3300570000
2016-08-17,2177.84,2183.08,2168.50,2182.22,2182.22,3388910000
2016-08-16,2186.24,2186.24,2178.14,2178.15,2178.15,3196400000
2016-08-15,2186.08,2193.81,2186.08,2190.15,2190.15,3078530000
2016-08-12,2183.74,2186.28,2179.42,2184.05,2184.05,3000660000
2016-08-11,2177.97,2188.45,2177.97,2185.79,2185.79,3423160000
2016-08-10,2182.81,2183.41,2172.00,2175.49,2175.49,3254950000
2016-08-09,2182.24,2187.66,2178.61,2181.74,2181.74,3334300000
2016-08-08,2183.76,2185.44,2177.85,2180.89,2180.89,3327550000
2016-08-05,2168.79,2182.87,2168.79,2182.87,2182.87,3663070000
2016-08-04,2163.51,2168.19,2159.07,2164.25,2164.25,3709200000
2016-08-03,2156.81,2163.79,2152.56,2163.79,2163.79,3786530000
2016-08-02,2169.94,2170.20,2147.58,2157.03,2157.03,3848750000
2016-08-01,2173.15,2178.29,2166.21,2170.84,2170.84,3505990000
2016-07-29,2168.83,2177.09,2163.49,2173.60,2173.60,4038840000
2016-07-28,2166.05,2172.85,2159.74,2170.06,2170.06,3664240000
2016-07-27,2169.81,2174.98,2159.07,2166.58,2166.58,3995500000
2016-07-26,2168.97,2173.54,2160.18,2169.18,2169.18,3442350000
2016-07-25,2173.71,2173.71,2161.95,2168.48,2168.48,3057240000
2016-07-22,2166.47,2175.11,2163.24,2175.03,2175.03,3023280000
2016-07-21,2172.91,2174.56,2159.75,2165.17,2165.17,3438900000
2016-07-20,2166.10,2175.63,2164.89,2173.02,2173.02,3211860000
2016-07-19,2163.79,2164.63,2159.01,2163.78,2163.78,2968340000
2016-07-18,2162.04,2168.35,2159.63,2166.89,2166.89,3009310000
2016-07-15,2165.13,2169.05,2155.79,2161.74,2161.74,3122600000
2016-07-14,2157.88,2168.99,2157.88,2163.75,2163.75,3465610000
2016-07-13,2153.81,2156.45,2146.21,2152.43,2152.43,3502320000
2016-07-12,2139.50,2155.40,2139.50,2152.14,2152.14,4097820000
2016-07-11,2131.72,2143.16,2131.72,2137.16,2137.16,3253340000
2016-07-08,2106.97,2131.71,2106.97,2129.90,2129.90,3607500000
2016-07-07,2100.42,2109.08,2089.39,2097.90,2097.90,3604550000
2016-07-06,2084.43,2100.72,2074.02,2099.73,2099.73,3909380000
2016-07-05,2095.05,2095.05,2080.86,2088.55,2088.55,3658380000
2016-07-01,2099.34,2108.71,2097.90,2102.95,2102.95,3458890000
2016-06-30,2073.17,2098.94,2070.00,2098.86,2098.86,4622820000
2016-06-29,2042.69,2073.13,2042.69,2070.77,2070.77,4241740000
2016-06-28,2006.67,2036.09,2006.67,2036.09,2036.09,4385810000
2016-06-27,2031.45,2031.45,1991.68,2000.54,2000.54,5431220000
2016-06-24,2103.81,2103.81,2032.57,2037.41,2037.41,7597450000
2016-06-23,2092.80,2113.32,2092.80,2113.32,2113.32,3297940000
2016-06-22,2089.75,2099.71,2084.36,2085.45,2085.45,3168160000
2016-06-21,2085.19,2093.66,2083.02,2088.90,2088.90,3232880000
2016-06-20,2075.58,2100.66,2075.58,2083.25,2083.25,3467440000
2016-06-17,2078.20,2078.20,2062.84,2071.22,2071.22,4952630000
2016-06-16,2066.36,2079.62,2050.37,2077.99,2077.99,3628280000
2016-06-15,2077.60,2085.65,2069.80,2071.50,2071.50,3544720000
2016-06-14,2076.65,2081.30,2064.10,2075.32,2075.32,3759770000
2016-06-13,2091.75,2098.12,2078.46,2079.06,2079.06,3392030000
2016-06-10,2109.57,2109.57,2089.96,2096.07,2096.07,3515010000
2016-06-09,2115.65,2117.64,2107.73,2115.48,2115.48,3290320000
2016-06-08,2112.71,2120.55,2112.71,2119.12,2119.12,3562060000
2016-06-07,2110.18,2119.22,2110.18,2112.13,2112.13,3534730000
2016-06-06,2100.83,2113.36,2100.83,2109.41,2109.41,3442020000
2016-06-03,2104.07,2104.07,2085.36,2099.13,2099.13,3627780000
2016-06-02,2097.71,2105.26,2088.59,2105.26,2105.26,3632720000
2016-06-01,2093.94,2100.97,2085.10,2099.33,2099.33,3525170000
2016-05-31,2100.13,2103.48,2088.66,2096.95,2096.95,4514410000
2016-05-27,2090.06,2099.06,2090.06,2099.06,2099.06,3079150000
2016-05-26,2091.44,2094.30,2087.08,2090.10,2090.10,3230990000
2016-05-25,2078.93,2094.73,2078.93,2090.54,2090.54,3859160000
2016-05-24,2052.65,2079.67,2052.65,2076.06,2076.06,3627340000
2016-05-23,2052.23,2055.58,2047.26,2048.04,2048.04,3055480000
2016-05-20,2041.88,2058.35,2041.88,2052.32,2052.32,3507650000
2016-05-19,2044.21,2044.21,2025.91,2040.04,2040.04,3846770000
2016-05-18,2044.38,2060.61,2034.49,2047.63,2047.63,4101320000
2016-05-17,2065.04,2065.69,2040.82,2047.21,2047.21,4108960000
2016-05-16,2046.53,2071.88,2046.53,2066.66,2066.66,3501360000
2016-05-13,2062.50,2066.79,2043.13,2046.61,2046.61,3579880000
2016-05-12,2067.17,2073.99,2053.13,2064.11,2064.11,3782390000
2016-05-11,2083.29,2083.29,2064.46,2064.46,2064.46,3821980000
2016-05-10,2062.63,2084.87,2062.63,2084.39,2084.39,3600200000
2016-05-09,2057.55,2064.15,2054.31,2058.69,2058.69,3788620000
2016-05-06,2047.77,2057.72,2039.45,2057.14,2057.14,3796350000
2016-05-05,2052.95,2060.23,2045.77,2050.63,2050.63,4008530000
2016-05-04,2060.30,2060.30,2045.55,2051.12,2051.12,4058560000
2016-05-03,2077.18,2077.18,2054.89,2063.37,2063.37,4173390000
2016-05-02,2067.17,2083.42,2066.11,2081.43,2081.43,3841110000
2016-04-29,2071.82,2073.85,2052.28,2065.30,2065.30,4704720000
2016-04-28,2090.93,2099.30,2071.62,2075.81,2075.81,4309840000
2016-04-27,2092.33,2099.89,2082.31,2095.15,2095.15,4100110000
2016-04-26,2089.84,2096.87,2085.80,2091.70,2091.70,3557190000
2016-04-25,2089.37,2089.37,2077.52,2087.79,2087.79,3319740000
2016-04-22,2091.49,2094.32,2081.20,2091.58,2091.58,3790580000
2016-04-21,2102.09,2103.78,2088.52,2091.48,2091.48,4175290000
2016-04-20,2101.52,2111.05,2096.32,2102.40,2102.40,4184880000
2016-04-19,2096.05,2104.05,2091.68,2100.80,2100.80,3896830000
2016-04-18,2078.83,2094.66,2073.65,2094.34,2094.34,3316880000
2016-04-15,2083.10,2083.22,2076.31,2080.73,2080.73,3701450000
2016-04-14,2082.89,2087.84,2078.13,2082.78,2082.78,3765870000
2016-04-13,2065.92,2083.18,2065.92,2082.42,2082.42,4191830000
2016-04-12,2043.72,2065.05,2039.74,2061.72,2061.72,4239740000
2016-04-11,2050.23,2062.93,2041.88,2041.99,2041.99,3567840000
2016-04-08,2045.54,2060.63,2041.69,2047.60,2047.60,3359530000
2016-04-07,2063.01,2063.01,2033.80,2041.91,2041.91,3801250000
2016-04-06,2045.56,2067.33,2043.09,2066.66,2066.66,3750800000
2016-04-05,2062.50,2062.50,2042.56,2045.17,2045.17,4154920000
2016-04-04,2073.19,2074.02,2062.57,2066.13,2066.13,3485710000
2016-04-01,2056.62,2075.07,2043.98,2072.78,2072.78,3749990000
2016-03-31,2063.77,2067.92,2057.46,2059.74,2059.74,3715280000
2016-03-30,2058.27,2072.21,2058.27,2063.95,2063.95,3590310000
2016-03-29,2035.75,2055.91,2028.31,2055.01,2055.01,3822330000
2016-03-28,2037.89,2042.67,2031.96,2037.05,2037.05,2809090000
2016-03-24,2032.48,2036.04,2022.49,2035.94,2035.94,3407720000
2016-03-23,2048.55,2048.55,2034.86,2036.71,2036.71,3639510000
2016-03-22,2048.64,2056.60,2040.57,2049.80,2049.80,3418460000
2016-03-21,2047.88,2053.91,2043.14,2051.60,2051.60,3376600000
2016-03-18,2041.16,2052.36,2041.16,2049.58,2049.58,6503140000
2016-03-17,2026.90,2046.24,2022.16,2040.59,2040.59,4530480000
2016-03-16,2014.24,2032.02,2010.04,2027.22,2027.22,4057020000
2016-03-15,2015.27,2015.94,2005.23,2015.93,2015.93,3560280000
2016-03-14,2019.27,2024.57,2012.05,2019.64,2019.64,3487850000
2016-03-11,1994.71,2022.37,1994.71,2022.19,2022.19,4078620000
2016-03-10,1990.97,2005.08,1969.25,1989.57,1989.57,4376790000
2016-03-09,1981.44,1992.69,1979.84,1989.26,1989.26,4038120000
2016-03-08,1996.88,1996.88,1977.43,1979.26,1979.26,4641650000
2016-03-07,1996.11,2006.12,1989.38,2001.76,2001.76,4968180000
2016-03-04,1994.01,2009.13,1986.77,1999.99,1999.99,6049930000
2016-03-03,1985.60,1993.69,1977.37,1993.40,1993.40,5081700000
2016-03-02,1976.60,1986.51,1968.80,1986.45,1986.45,4666610000
2016-03-01,1937.09,1978.35,1937.09,1978.35,1978.35,4819750000
2016-02-29,1947.13,1958.27,1931.81,1932.23,1932.23,4588180000
2016-02-26,1954.95,1962.96,1945.78,1948.05,1948.05,4348510000
2016-02-25,1931.87,1951.83,1925.41,1951.70,1951.70,4118210000
2016-02-24,1917.56,1932.08,1891.00,1929.80,1929.80,4317250000
2016-02-23,1942.38,1942.38,1919.44,1921.27,1921.27,3890650000
2016-02-22,1924.44,1946.70,1924.44,1945.50,1945.50,4054710000
2016-02-19,1916.74,1918.78,1902.17,1917.78,1917.78,4142850000
2016-02-18,1927.57,1930.00,1915.09,1917.83,1917.83,4436490000
2016-02-17,1898.80,1930.68,1898.80,1926.82,1926.82,5011540000
2016-02-16,1871.44,1895.77,1871.44,1895.58,1895.58,4570670000
2016-02-12,1833.40,1864.78,1833.40,1864.78,1864.78,4696920000
2016-02-11,1847.00,1847.00,1810.10,1829.08,1829.08,5500800000
2016-02-10,1857.10,1881.60,1850.32,1851.86,1851.86,4471170000
2016-02-09,1848.46,1868.25,1834.94,1852.21,1852.21,5183220000
2016-02-08,1873.25,1873.25,1828.46,1853.44,1853.44,5636460000
2016-02-05,1913.07,1913.07,1872.65,1880.05,1880.05,4929940000
2016-02-04,1911.67,1927.35,1900.52,1915.45,1915.45,5193320000
2016-02-03,1907.07,1918.01,1872.23,1912.53,1912.53,5172950000
2016-02-02,1935.26,1935.26,1897.29,1903.03,1903.03,4463190000
2016-02-01,1936.94,1947.20,1920.30,1939.38,1939.38,4322530000
2016-01-29,1894.00,1940.24,1894.00,1940.24,1940.24,5497570000
2016-01-28,1885.22,1902.96,1873.65,1893.36,1893.36,4693010000
2016-01-27,1902.52,1916.99,1872.70,1882.95,1882.95,4754040000
2016-01-26,1878.79,1906.73,1878.79,1903.63,1903.63,4357940000
2016-01-25,1906.28,1906.28,1875.97,1877.08,1877.08,4401380000
2016-01-22,1877.40,1908.85,1877.40,1906.90,1906.90,4901760000
2016-01-21,1861.46,1889.85,1848.98,1868.99,1868.99,5078810000
2016-01-20,1876.18,1876.18,1812.29,1859.33,1859.33,6416070000
2016-01-19,1888.66,1901.44,1864.60,1881.33,1881.33,4928350000
2016-01-15,1916.68,1916.68,1857.83,1880.33,1880.33,5468460000
2016-01-14,1891.68,1934.47,1878.93,1921.84,1921.84,5241110000
2016-01-13,1940.34,1950.33,1886.41,1890.28,1890.28,5087030000
2016-01-12,1927.83,1947.38,1914.35,1938.68,1938.68,4887260000
2016-01-11,1926.12,1935.65,1901.10,1923.67,1923.67,4607290000
2016-01-08,1945.97,1960.40,1918.46,1922.03,1922.03,4664940000
2016-01-07,1985.32,1985.32,1938.83,1943.09,1943.09,5076590000
2016-01-06,2011.71,2011.71,1979.05,1990.26,1990.26,4336660000
2016-01-05,2013.78,2021.94,2004.17,2016.71,2016.71,3706620000
2016-01-04,2038.20,2038.20,1989.68,2012.66,2012.66,4304880000
2015-12-31,2060.59,2062.54,2043.62,2043.94,2043.94,2655330000
2015-12-30,2077.34,2077.34,2061.97,2063.36,2063.36,2367430000
2015-12-29,2060.54,2081.56,2060.54,2078.36,2078.36,2542000000
2015-12-28,2057.77,2057.77,2044.20,2056.50,2056.50,2492510000
2015-12-24,2063.52,2067.36,2058.73,2060.99,2060.99,1411860000
2015-12-23,2042.20,2064.73,2042.20,2064.29,2064.29,3484090000
2015-12-22,2023.15,2042.74,2020.49,2038.97,2038.97,3520860000
2015-12-21,2010.27,2022.90,2005.93,2021.15,2021.15,3760280000
2015-12-18,2040.81,2040.81,2005.33,2005.55,2005.55,6683070000
2015-12-17,2073.76,2076.37,2041.66,2041.89,2041.89,4327390000
2015-12-16,2046.50,2076.72,2042.43,2073.07,2073.07,4635450000
2015-12-15,2025.55,2053.87,2025.55,2043.41,2043.41,4353540000
2015-12-14,2013.37,2022.92,1993.26,2021.94,2021.94,4612440000
2015-12-11,2047.27,2047.27,2008.80,2012.37,2012.37,4301060000
2015-12-10,2047.93,2067.65,2045.67,2052.23,2052.23,3715150000
2015-12-09,2061.17,2080.33,2036.53,2047.62,2047.62,4385250000
2015-12-08,2073.39,2073.85,2052.32,2063.59,2063.59,4173570000
2015-12-07,2090.42,2090.42,2066.78,2077.07,2077.07,4043820000
2015-12-04,2051.24,2093.84,2051.24,2091.69,2091.69,4214910000
2015-12-03,2080.71,2085.00,2042.35,2049.62,2049.62,4306490000
2015-12-02,2101.71,2104.27,2077.11,2079.51,2079.51,3950640000
2015-12-01,2082.93,2103.37,2082.93,2102.63,2102.63,3712120000
2015-11-30,2090.95,2093.81,2080.41,2080.41,2080.41,4275030000
2015-11-27,2088.82,2093.29,2084.13,2090.11,2090.11,1466840000
2015-11-25,2089.30,2093.00,2086.30,2088.87,2088.87,2852940000
2015-11-24,2084.42,2094.12,2070.29,2089.14,2089.14,3884930000
2015-11-23,2089.41,2095.61,2081.39,2086.59,2086.59,3587980000
2015-11-20,2082.82,2097.06,2082.82,2089.17,2089.17,3929600000
2015-11-19,2083.70,2086.74,2078.76,2081.24,2081.24,3628110000
2015-11-18,2051.99,2085.31,2051.99,2083.58,2083.58,3926390000
2015-11-17,2053.67,2066.69,2045.90,2050.44,2050.44,4427350000
2015-11-16,2022.08,2053.22,2019.39,2053.19,2053.19,3741240000
2015-11-13,2044.64,2044.64,2022.02,2023.04,2023.04,4278750000
2015-11-12,2072.29,2072.29,2045.66,2045.97,2045.97,4016370000
2015-11-11,2083.41,2086.94,2074.85,2075.00,2075.00,3692410000
2015-11-10,2077.19,2083.67,2069.91,2081.72,2081.72,3821440000
2015-11-09,2096.56,2096.56,2068.24,2078.58,2078.58,3882350000
2015-11-06,2098.60,2101.91,2083.74,2099.20,2099.20,4369020000
2015-11-05,2101.68,2108.78,2090.41,2099.93,2099.93,4051890000
2015-11-04,2110.60,2114.59,2096.98,2102.31,2102.31,4078870000
2015-11-03,2102.63,2116.48,2097.51,2109.79,2109.79,4272060000
2015-11-02,2080.76,2106.20,2080.76,2104.05,2104.05,3760020000
2015-10-30,2090.00,2094.32,2079.34,2079.36,2079.36,4256200000
2015-10-29,2088.35,2092.52,2082.63,2089.41,2089.41,4008940000
2015-10-28,2066.48,2090.35,2063.11,2090.35,2090.35,4698110000
2015-10-27,2068.75,2070.37,2058.84,2065.89,2065.89,4216880000
2015-10-26,2075.08,2075.14,2066.53,2071.18,2071.18,3385800000
2015-10-23,2058.19,2079.74,2058.19,2075.15,2075.15,4108460000
2015-10-22,2021.88,2055.20,2021.88,2052.51,2052.51,4430850000
2015-10-21,2033.47,2037.97,2017.22,2018.94,2018.94,3627790000
2015-10-20,2033.13,2039.12,2026.61,2030.77,2030.77,3331500000
2015-10-19,2031.73,2034.45,2022.31,2033.66,2033.66,3287320000
2015-10-16,2024.37,2033.54,2020.46,2033.11,2033.11,3595430000
2015-10-15,1996.47,2024.15,1996.47,2023.86,2023.86,3746290000
2015-10-14,2003.66,2009.56,1990.73,1994.24,1994.24,3644590000
2015-10-13,2015.00,2022.34,2001.78,2003.69,2003.69,3401920000
2015-10-12,2015.65,2018.66,2010.55,2017.46,2017.46,2893250000
2015-10-09,2013.73,2020.13,2007.61,2014.89,2014.89,3706900000
2015-10-08,1994.01,2016.50,1987.53,2013.43,2013.43,3939140000
2015-10-07,1982.34,1999.31,1976.44,1995.83,1995.83,4666470000
2015-10-06,1986.63,1991.62,1971.99,1979.92,1979.92,4202400000
2015-10-05,1954.33,1989.17,1954.33,1987.05,1987.05,4334490000
2015-10-02,1921.77,1951.36,1893.70,1951.36,1951.36,4378570000
2015-10-01,1919.65,1927.21,1900.70,1923.82,1923.82,3983600000
2015-09-30,1887.14,1920.53,1887.14,1920.03,1920.03,4525070000
2015-09-29,1881.90,1899.48,1871.91,1884.09,1884.09,4132390000
2015-09-28,1929.18,1929.18,1879.21,1881.77,1881.77,4326660000
2015-09-25,1935.93,1952.89,1921.50,1931.34,1931.34,3721870000
2015-09-24,1934.81,1937.17,1908.92,1932.24,1932.24,4091530000
2015-09-23,1943.24,1949.52,1932.57,1938.76,1938.76,3190530000
2015-09-22,1961.39,1961.39,1929.22,1942.74,1942.74,3808260000
2015-09-21,1960.84,1979.64,1955.80,1966.97,1966.97,3269350000
2015-09-18,1989.66,1989.66,1953.45,1958.03,1958.03,6021240000
2015-09-17,1995.33,2020.86,1986.73,1990.20,1990.20,4183790000
2015-09-16,1978.02,1997.26,1977.93,1995.31,1995.31,3630680000
2015-09-15,1955.10,1983.19,1954.30,1978.09,1978.09,3239860000
2015-09-14,1963.06,1963.06,1948.27,1953.03,1953.03,3000200000
2015-09-11,1951.45,1961.05,1939.19,1961.05,1961.05,3218590000
2015-09-10,1941.59,1965.29,1937.19,1952.29,1952.29,3626320000
2015-09-09,1971.45,1988.63,1937.88,1942.04,1942.04,3652120000
2015-09-08,1927.30,1970.42,1927.30,1969.41,1969.41,3548650000
2015-09-04,1947.76,1947.76,1911.21,1921.22,1921.22,3167090000
2015-09-03,1950.79,1975.01,1944.72,1951.13,1951.13,3520700000
2015-09-02,1916.52,1948.91,1916.52,1948.86,1948.86,3742620000
2015-09-01,1970.09,1970.09,1903.07,1913.85,1913.85,4371850000
2015-08-31,1986.73,1986.73,1965.98,1972.18,1972.18,3915100000
2015-08-28,1986.06,1993.48,1975.19,1988.87,1988.87,3949080000
2015-08-27,1942.77,1989.60,1942.77,1987.66,1987.66,5006390000
2015-08-26,1872.75,1943.09,1872.75,1940.51,1940.51,5338250000
2015-08-25,1898.08,1948.04,1867.08,1867.61,1867.61,5183560000
2015-08-24,1965.15,1965.15,1867.01,1893.21,1893.21,6612690000
2015-08-21,2034.08,2034.08,1970.89,1970.89,1970.89,5018240000
2015-08-20,2076.61,2076.61,2035.73,2035.73,2035.73,3922470000
2015-08-19,2095.69,2096.17,2070.53,2079.61,2079.61,3512920000
2015-08-18,2101.99,2103.47,2094.14,2096.92,2096.92,2949990000
2015-08-17,2089.70,2102.87,2079.30,2102.44,2102.44,2867690000
2015-08-14,2083.15,2092.45,2080.61,2091.54,2091.54,2795590000
2015-08-13,2086.19,2092.93,2078.26,2083.39,2083.39,3221300000
2015-08-12,2081.10,2089.06,2052.09,2086.05,2086.05,4269130000
2015-08-11,2102.66,2102.66,2076.49,2084.07,2084.07,3708880000
2015-08-10,2080.98,2105.35,2080.98,2104.18,2104.18,3514460000
2015-08-07,2082.61,2082.61,2067.91,2077.57,2077.57,3602320000
2015-08-06,2100.75,2103.32,2075.53,2083.56,2083.56,4246570000
2015-08-05,2095.27,2112.66,2095.27,2099.84,2099.84,3968680000
2015-08-04,2097.68,2102.51,2088.60,2093.32,2093.32,3546710000
2015-08-03,2104.49,2105.70,2087.31,2098.04,2098.04,3476770000
2015-07-31,2111.60,2114.24,2102.07,2103.84,2103.84,3681340000
2015-07-30,2106.78,2110.48,2094.97,2108.63,2108.63,3579410000
2015-07-29,2094.70,2110.60,2094.08,2108.57,2108.57,4038900000
2015-07-28,2070.75,2095.60,2069.09,2093.25,2093.25,4117740000
2015-07-27,2078.19,2078.19,2063.52,2067.64,2067.64,3836750000
2015-07-24,2102.24,2106.01,2077.09,2079.65,2079.65,3870040000
2015-07-23,2114.16,2116.87,2098.63,2102.15,2102.15,3772810000
2015-07-22,2118.21,2118.51,2110.00,2114.15,2114.15,3694070000
2015-07-21,2127.55,2128.49,2115.40,2119.21,2119.21,3343690000
2015-07-20,2126.85,2132.82,2123.66,2128.28,2128.28,3245870000
2015-07-17,2126.80,2128.91,2119.88,2126.64,2126.64,3362750000
2015-07-16,2110.55,2124.42,2110.55,2124.29,2124.29,3227080000
2015-07-15,2109.01,2114.14,2102.49,2107.40,2107.40,3261810000
2015-07-14,2099.72,2111.98,2098.18,2108.95,2108.95,3002120000
2015-07-13,2080.03,2100.67,2080.03,2099.60,2099.60,3096730000
2015-07-10,2052.74,2081.31,2052.74,2076.62,2076.62,3065070000
2015-07-09,2049.73,2074.28,2049.73,2051.31,2051.31,3446810000
2015-07-08,2077.66,2077.66,2044.66,2046.68,2046.68,3608780000
2015-07-07,2069.52,2083.74,2044.02,2081.34,2081.34,4458660000
2015-07-06,2073.95,2078.61,2058.40,2068.76,2068.76,3486360000
2015-07-02,2078.03,2085.06,2071.02,2076.78,2076.78,2996540000
2015-07-01,2067.00,2082.78,2067.00,2077.42,2077.42,3727260000
